% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
630 +9.516534642e+01 +9.516534642e+01 -1.067446536e+02 -1.067446536e+02 -9.8562e-01 -2.2726e-01 +3.0834e+00 +7.1837e-01 +1.0916e+00 +3.5198e+00 -9.7986e-01 -1.0424e+00 +1.9673e+00 -6.4006e-01 -6.1320e-01 +1.5632e-01 +4.4013e+00 -5.1482e+00 -4.8879e+00 +2.8016e-01 +3.5550e+00 +6.4922e-01 -3.5918e-01 -8.0731e-01
819 +6.108124405e+01 +6.108124405e+01 -1.408287559e+02 -1.408287559e+02 -5.6757e-01 +1.1798e-01 +2.7651e+00 +4.8306e-01 +8.0863e-01 +4.0503e+00 +6.2336e-02 -4.7558e-01 +1.4061e+00 -2.7719e+00 +1.3420e+00 +1.3942e+00 +4.9429e+00 -3.8258e+00 -5.0109e+00 -7.1728e-01 +2.3367e+00 +9.5461e-01 -2.2880e-01 -5.6771e-01
916 +3.908182401e+01 +3.908182401e+01 -1.628281760e+02 -1.628281760e+02 -1.5183e+00 +7.1286e-01 +1.5440e+00 -3.8278e-01 +7.0910e-01 +3.8151e+00 -1.5490e-01 +2.9932e-01 +4.9704e-01 -2.5448e+00 +1.3614e+00 +1.7711e-01 +4.7669e+00 -3.7116e+00 -4.3966e+00 -1.6408e-01 +2.6979e+00 +1.1957e+00 -6.2326e-01 -8.0758e-01
1069 +2.390943142e+01 +2.390943142e+01 -1.780005686e+02 -1.780005686e+02 -1.3109e+00 +1.0990e+00 +1.9222e+00 -9.7467e-02 +6.1815e-01 +3.9090e+00 -4.5887e-01 +2.9246e-01 +6.3496e-01 -2.5991e+00 +1.4103e+00 +8.6751e-01 +4.5261e+00 -2.6938e+00 -4.5298e+00 -1.9607e-01 +1.4926e+00 +1.4040e+00 -3.8943e-01 -3.5053e-01
1199 +1.309995849e+01 +1.309995849e+01 -1.888100415e+02 -1.888100415e+02 -1.8009e+00 +1.7252e+00 +1.7998e+00 -7.0922e-02 +3.2322e-01 +3.9340e+00 -9.8390e-02 +4.4863e-01 -3.5025e-01 -2.4302e+00 +8.3971e-01 +6.6826e-01 +4.0790e+00 -2.4946e+00 -4.2324e+00 -3.7978e-01 +1.7953e+00 +1.4976e+00 +1.7949e-01 -7.6601e-02
1496 +8.241440194e+00 +8.241440194e+00 -1.936685598e+02 -1.936685598e+02 -1.8638e+00 +2.1921e+00 +1.6269e+00 +1.8609e-01 -1.7201e-02 +4.1267e+00 -1.4872e-01 +3.8122e-01 -6.3014e-01 -2.8829e+00 +1.1137e+00 +6.8280e-01 +3.5683e+00 -2.0472e+00 -4.3941e+00 -9.2239e-01 +1.5819e+00 +1.6096e+00 -1.9588e-01 -2.5588e-01
1872 +6.285477337e+00 +6.285477337e+00 -1.956245227e+02 -1.956245227e+02 -2.2418e+00 +1.8040e+00 +1.4536e+00 +4.5559e-01 -4.4318e-01 +3.9728e+00 +4.3705e-02 +3.2143e-01 -8.2554e-01 -2.9521e+00 +1.0605e+00 +4.7027e-01 +3.5662e+00 -1.7316e+00 -4.2270e+00 -9.2361e-01 +1.3311e+00 +1.6354e+00 -4.5605e-01 +1.3207e-01
2181 +3.903737757e+00 +3.903737757e+00 -1.980062622e+02 -1.980062622e+02 -2.0150e+00 +1.8107e+00 +1.6578e+00 +2.9040e-01 -1.4944e-01 +3.7161e+00 +1.2053e-01 +5.6003e-01 -1.1680e+00 -2.7355e+00 +1.0488e+00 +3.2234e-01 +3.2237e+00 -2.0659e+00 -4.2709e+00 -1.1358e+00 +1.4951e+00 +1.5505e+00 -3.3907e-01 +1.2239e-02
2437 +2.467190949e+00 +2.467190949e+00 -1.994428091e+02 -1.994428091e+02 -2.0346e+00 +1.6991e+00 +1.4419e+00 +6.2189e-01 -5.8671e-01 +3.4632e+00 +3.7533e-01 +6.6926e-01 -1.1602e+00 -2.9294e+00 +8.7997e-01 +4.5496e-01 +3.0601e+00 -1.9185e+00 -4.0248e+00 -1.1637e+00 +1.3503e+00 +1.7214e+00 -7.0876e-01 -1.3711e-01
2498 +1.529018313e+00 +1.529018313e+00 -2.003809817e+02 -2.003809817e+02 -2.0388e+00 +1.6466e+00 +1.5137e+00 +6.1081e-01 -6.1019e-01 +3.3631e+00 +4.0897e-01 +8.0284e-01 -1.3357e+00 -2.8716e+00 +9.9625e-01 +5.4870e-01 +2.9469e+00 -1.9953e+00 -4.1274e+00 -1.2302e+00 +1.2023e+00 +1.7166e+00 -6.9066e-01 -5.5682e-02
2624 +9.970308585e-01 +9.970308585e-01 -2.009129691e+02 -2.009129691e+02 -2.1166e+00 +1.6625e+00 +1.4404e+00 +6.6745e-01 -6.5598e-01 +3.4695e+00 +4.1908e-01 +8.7112e-01 -1.4777e+00 -2.8503e+00 +1.0446e+00 +4.5547e-01 +2.7947e+00 -1.8916e+00 -4.0293e+00 -1.3283e+00 +1.2898e+00 +1.7757e+00 -6.0436e-01 -1.8161e-01
2930 +5.956841984e-01 +5.956841984e-01 -2.013143158e+02 -2.013143158e+02 -2.1602e+00 +1.6406e+00 +1.5010e+00 +6.2736e-01 -6.7406e-01 +3.3474e+00 +3.9882e-01 +9.3223e-01 -1.5733e+00 -2.7050e+00 +8.8860e-01 +4.5268e-01 +2.6881e+00 -1.9560e+00 -4.0705e+00 -1.4069e+00 +1.1461e+00 +1.8727e+00 -6.4324e-01 -2.1547e-01
3033 +3.920277575e-01 +3.920277575e-01 -2.015179722e+02 -2.015179722e+02 -2.1738e+00 +1.6423e+00 +1.4405e+00 +6.4585e-01 -7.0254e-01 +3.3510e+00 +3.7419e-01 +9.3368e-01 -1.6130e+00 -2.6890e+00 +8.7653e-01 +4.5724e-01 +2.6289e+00 -1.9359e+00 -4.0201e+00 -1.3873e+00 +1.1281e+00 +1.8257e+00 -6.8903e-01 -2.3840e-01
3258 +2.503875494e-01 +2.503875494e-01 -2.016596125e+02 -2.016596125e+02 -2.0746e+00 +1.6382e+00 +1.4061e+00 +6.6797e-01 -8.0439e-01 +3.3357e+00 +4.1070e-01 +9.3532e-01 -1.6697e+00 -2.7234e+00 +8.5713e-01 +4.9209e-01 +2.5697e+00 -1.9284e+00 -3.9732e+00 -1.4243e+00 +1.1599e+00 +1.8353e+00 -7.0803e-01 -2.2033e-01
3451 +1.551200453e-01 +1.551200453e-01 -2.017548800e+02 -2.017548800e+02 -2.1008e+00 +1.6401e+00 +1.3904e+00 +6.3635e-01 -7.9955e-01 +3.3246e+00 +3.9984e-01 +9.6953e-01 -1.7081e+00 -2.7275e+00 +8.9497e-01 +4.7661e-01 +2.5349e+00 -1.9374e+00 -3.9422e+00 -1.4289e+00 +1.1778e+00 +1.8575e+00 -7.2887e-01 -2.2750e-01
3645 +9.328381718e-02 +9.328381718e-02 -2.018167162e+02 -2.018167162e+02 -2.1054e+00 +1.6327e+00 +1.3685e+00 +6.5660e-01 -8.1303e-01 +3.2938e+00 +4.0559e-01 +1.0006e+00 -1.7223e+00 -2.7308e+00 +8.8451e-01 +4.7672e-01 +2.5173e+00 -1.9393e+00 -3.9008e+00 -1.4418e+00 +1.2033e+00 +1.8336e+00 -7.6575e-01 -2.3912e-01
3741 +6.221541147e-02 +6.221541147e-02 -2.018477846e+02 -2.018477846e+02 -2.1346e+00 +1.6051e+00 +1.3825e+00 +6.6808e-01 -8.2421e-01 +3.2780e+00 +4.1972e-01 +1.0129e+00 -1.7505e+00 -2.7111e+00 +8.7708e-01 +4.9124e-01 +2.5050e+00 -1.9216e+00 -3.9166e+00 -1.4449e+00 +1.1875e+00 +1.8400e+00 -7.9208e-01 -2.2420e-01
4018 +3.604766077e-02 +3.604766077e-02 -2.018739523e+02 -2.018739523e+02 -2.1205e+00 +1.6067e+00 +1.3471e+00 +6.8734e-01 -8.3376e-01 +3.2450e+00 +4.4345e-01 +1.0166e+00 -1.7763e+00 -2.6912e+00 +8.8251e-01 +4.7269e-01 +2.4813e+00 -1.9045e+00 -3.9060e+00 -1.4682e+00 +1.2079e+00 +1.8282e+00 -8.0681e-01 -2.2386e-01
4163 +2.478188706e-02 +2.478188706e-02 -2.018852181e+02 -2.018852181e+02 -2.1301e+00 +1.6118e+00 +1.3446e+00 +6.9184e-01 -8.3838e-01 +3.2563e+00 +4.3959e-01 +1.0161e+00 -1.7862e+00 -2.7033e+00 +9.0079e-01 +4.8915e-01 +2.4824e+00 -1.8913e+00 -3.9086e+00 -1.4872e+00 +1.1964e+00 +1.8249e+00 -8.0199e-01 -2.3269e-01
4454 +1.538783645e-02 +1.538783645e-02 -2.018946122e+02 -2.018946122e+02 -2.1295e+00 +1.6204e+00 +1.3201e+00 +6.9603e-01 -8.6867e-01 +3.2494e+00 +4.3625e-01 +1.0265e+00 -1.7923e+00 -2.6998e+00 +9.0685e-01 +4.8272e-01 +2.4612e+00 -1.9095e+00 -3.9136e+00 -1.4955e+00 +1.1962e+00 +1.8272e+00 -8.1505e-01 -2.4513e-01
4685 +9.681883131e-03 +9.681883131e-03 -2.019003181e+02 -2.019003181e+02 -2.1429e+00 +1.6186e+00 +1.3225e+00 +6.9668e-01 -8.6845e-01 +3.2502e+00 +4.3505e-01 +1.0258e+00 -1.7985e+00 -2.7046e+00 +9.1414e-01 +4.8499e-01 +2.4570e+00 -1.8968e+00 -3.9085e+00 -1.4924e+00 +1.1899e+00 +1.8245e+00 -8.1496e-01 -2.3971e-01
4910 +6.106664680e-03 +6.106664680e-03 -2.019038933e+02 -2.019038933e+02 -2.1452e+00 +1.6216e+00 +1.3223e+00 +6.9900e-01 -8.7391e-01 +3.2474e+00 +4.3359e-01 +1.0252e+00 -1.8061e+00 -2.7041e+00 +9.0129e-01 +4.7479e-01 +2.4517e+00 -1.9008e+00 -3.8931e+00 -1.5013e+00 +1.1891e+00 +1.8288e+00 -8.2278e-01 -2.3613e-01
% function evaluation | noise-free fitness - Fopt (-6.224000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.498154938e+05 +3.498154938e+05 +3.497532538e+05 +3.497532538e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
39 +2.332390947e+05 +2.332390947e+05 +2.331768547e+05 +2.331768547e+05 +9.2912e-01 +9.6490e-01 +3.3970e-01 +1.8377e+00 +4.8248e-01 +9.5417e-01 -8.7127e-01 +7.4686e-01 +1.0058e+00 +7.1731e-01 -2.3336e-01 +3.9268e-01 +7.3647e-01 +7.3052e-01 +1.8689e+00 +6.5749e-01 +1.2165e+00 +7.7067e-01 +4.7304e-01 +1.0533e+00
63 +1.403163052e+05 +1.403163052e+05 +1.402540652e+05 +1.402540652e+05 +1.2404e+00 +1.8016e-01 -1.5964e-01 +1.2810e+00 +7.3480e-01 +1.2516e+00 -8.3857e-01 +8.6382e-01 +7.5376e-01 +1.0062e-01 -1.4227e+00 +2.0262e-01 +8.0363e-01 +7.5275e-01 +2.0754e+00 +7.0309e-01 +1.2121e+00 +1.4196e+00 +3.5539e-03 +1.8826e+00
99 +9.658306646e+04 +9.658306646e+04 +9.652082646e+04 +9.652082646e+04 +1.5816e+00 -3.3098e-01 +3.1051e-01 +1.3709e+00 +9.8364e-01 +1.9329e+00 -5.8410e-01 +1.5968e+00 +6.0264e-01 -2.3689e-01 -7.0719e-01 +5.7374e-01 +4.7607e-01 +1.0662e+00 +2.8432e+00 +1.4033e-01 +1.2642e+00 +1.0459e+00 -7.8204e-01 +1.9116e+00
122 +6.225396741e+04 +6.225396741e+04 +6.219172741e+04 +6.219172741e+04 +9.7114e-01 -1.0194e+00 +3.4306e-01 +1.8253e+00 +2.4991e-01 +2.0292e+00 -1.2817e+00 +2.6205e+00 -4.6413e-01 +3.5239e-01 -1.5572e+00 +9.3069e-01 +2.1136e-01 +1.3253e+00 +2.9460e+00 +1.1625e+00 +9.2527e-01 +6.7776e-01 -1.1750e+00 +1.4990e+00
136 +3.393577487e+04 +3.393577487e+04 +3.387353487e+04 +3.387353487e+04 +1.2748e+00 -8.7790e-01 +2.9125e-02 +2.4492e+00 +5.0016e-01 +2.1402e+00 -3.3730e-01 +1.4105e+00 +4.0563e-02 +6.4670e-01 -1.5470e+00 +1.1321e+00 +5.3492e-01 +2.0657e+00 +2.7525e+00 +1.4576e+00 +2.0588e+00 +1.3359e+00 -1.7967e+00 +1.2683e+00
145 +2.205960554e+04 +2.205960554e+04 +2.199736554e+04 +2.199736554e+04 +1.1635e+00 -1.3655e+00 -4.8769e-03 +2.3965e+00 +9.2965e-01 +2.1481e+00 -8.8983e-01 +7.1219e-01 -3.8702e-01 +3.7718e-01 -9.1254e-01 +1.0097e+00 +9.2834e-01 +2.1355e+00 +3.3821e+00 +1.8385e+00 +2.0381e+00 +1.9577e-01 -2.1745e+00 +2.4555e+00
181 +1.260616761e+04 +1.260616761e+04 +1.254392761e+04 +1.254392761e+04 +1.9640e+00 -1.5909e+00 -6.2197e-01 +2.2153e+00 +2.3771e+00 +2.7259e+00 -4.9729e-01 +1.9204e+00 +1.0036e+00 +2.0793e+00 -2.5519e+00 +2.1002e+00 +2.1866e+00 +1.3692e+00 +3.3411e+00 +4.9219e+00 +2.4946e+00 +5.6855e-01 -2.7696e+00 +2.3234e+00
193 +1.415564508e+03 +1.415564508e+03 +1.353324508e+03 +1.353324508e+03 +3.4613e+00 -2.8784e+00 -1.5062e+00 +1.7443e+00 +5.5797e-01 +2.6878e+00 -1.7772e+00 +2.7095e+00 -1.9398e-01 +1.8612e+00 -2.4776e+00 +1.1420e+00 +1.9375e+00 +2.2942e+00 +3.5222e+00 +3.6792e+00 +1.9503e+00 +1.1196e+00 -4.0239e+00 +1.8621e+00
209 +2.148226579e+02 +2.148226579e+02 +1.525826579e+02 +1.525826579e+02 +3.2315e+00 -2.3183e+00 -1.6888e+00 +2.2756e+00 +4.8295e-01 +3.7783e+00 -1.1317e+00 +2.9412e+00 +2.3179e+00 +2.5093e+00 -2.3858e+00 +1.5522e+00 +3.9301e+00 +2.7155e+00 +4.5162e+00 +3.7528e+00 +2.8342e+00 +1.9438e+00 -3.6898e+00 +2.0645e+00
225 +1.445268191e+02 +1.445268191e+02 +8.228681913e+01 +8.228681913e+01 +2.9561e+00 -2.5497e+00 -2.1096e+00 +5.7350e-01 +5.5769e-01 +3.5851e+00 -6.5031e-01 +4.4086e+00 -4.8745e-01 +5.5516e-01 -1.3021e+00 +5.4202e-01 +8.1267e-01 +3.2399e+00 +5.5239e+00 +3.2228e+00 +2.9071e+00 +3.2915e-01 -4.3118e+00 +5.7159e-01
551 +9.676052670e+01 +9.676052670e+01 +3.452052670e+01 +3.452052670e+01 +9.2195e-01 +2.2128e-01 -3.5973e+00 +2.5752e-02 +1.3193e+00 +3.0423e+00 -1.1481e+00 +3.9144e+00 +1.5140e+00 +1.0631e+00 -6.3266e-01 -1.3118e+00 +3.3464e+00 +3.9421e+00 +3.3537e+00 +3.0020e+00 +1.0323e+00 -1.7490e+00 -5.2318e+00 +8.5829e-01
608 +5.830714808e+01 +5.830714808e+01 -3.932851920e+00 -3.932851920e+00 +1.1107e+00 +1.4627e-01 -4.8141e+00 -5.2979e-01 -1.0205e+00 +2.9634e+00 -1.5846e+00 +4.8506e+00 -9.0856e-01 +2.1678e-01 -1.3281e+00 -6.9049e-01 +2.8347e+00 +3.8450e+00 +2.9930e+00 +2.8145e+00 -3.3189e-01 -4.3211e-01 -5.5265e+00 +1.7580e-01
957 +3.967814861e+01 +3.967814861e+01 -2.256185139e+01 -2.256185139e+01 +1.8938e+00 +2.4004e-01 -4.5347e+00 -1.1642e+00 +1.1220e-01 +3.4367e+00 -1.6926e+00 +4.6431e+00 -7.8905e-01 +8.6768e-01 -1.5854e+00 +5.1429e-01 +2.9882e+00 +3.5417e+00 +3.4302e+00 +2.8844e+00 -1.9805e-01 -9.0409e-01 -4.7733e+00 +1.7364e+00
1067 +2.426208881e+01 +2.426208881e+01 -3.797791119e+01 -3.797791119e+01 +1.7712e+00 +8.4454e-01 -4.3953e+00 -1.1108e+00 -4.5327e-01 +3.1355e+00 -2.1638e+00 +4.1504e+00 -5.0646e-01 +4.9080e-01 -1.8238e+00 +3.6858e-01 +2.5310e+00 +3.3912e+00 +3.1618e+00 +2.3981e+00 -2.7506e-02 -5.1694e-01 -3.5152e+00 +2.0600e+00
1278 +1.449344372e+01 +1.449344372e+01 -4.774655628e+01 -4.774655628e+01 +1.7728e+00 +6.5572e-01 -3.8247e+00 -1.8151e+00 -7.7672e-01 +2.8990e+00 -2.1613e+00 +3.8475e+00 -8.7042e-01 -1.8364e-01 -2.0090e+00 +6.4348e-01 +2.5588e+00 +3.7091e+00 +2.6622e+00 +2.2407e+00 +4.2196e-03 -1.0525e+00 -3.4642e+00 +1.7517e+00
1432 +7.741860535e+00 +7.741860535e+00 -5.449813947e+01 -5.449813947e+01 +1.8092e+00 +8.6294e-01 -3.3707e+00 -2.3182e+00 -8.0242e-01 +2.7420e+00 -2.3644e+00 +3.3612e+00 -1.2359e+00 -6.2481e-01 -2.2569e+00 +4.0813e-01 +2.3637e+00 +3.6404e+00 +2.4603e+00 +2.0040e+00 +4.9735e-02 -9.7472e-01 -2.8182e+00 +2.0946e+00
1761 +6.159327676e+00 +6.159327676e+00 -5.608067232e+01 -5.608067232e+01 +1.4169e+00 +1.2383e+00 -3.2201e+00 -2.1506e+00 -8.4420e-01 +2.5930e+00 -2.4705e+00 +3.1322e+00 -1.0768e+00 -1.0748e+00 -2.6030e+00 +6.9350e-01 +2.3705e+00 +3.4020e+00 +1.9947e+00 +1.7037e+00 +1.4028e-01 -8.7233e-01 -2.9264e+00 +2.1070e+00
2104 +3.922672798e+00 +3.922672798e+00 -5.831732720e+01 -5.831732720e+01 +1.3763e+00 +1.2799e+00 -3.3605e+00 -2.2587e+00 -8.4491e-01 +2.6595e+00 -2.5052e+00 +3.1063e+00 -1.1731e+00 -9.5669e-01 -2.7718e+00 +4.5013e-01 +2.3052e+00 +3.3842e+00 +1.9485e+00 +1.4905e+00 -1.7635e-01 -1.1377e+00 -2.7081e+00 +2.2492e+00
2392 +2.499547980e+00 +2.499547980e+00 -5.974045202e+01 -5.974045202e+01 +1.3467e+00 +1.2852e+00 -3.4798e+00 -2.3425e+00 -7.9442e-01 +2.6276e+00 -2.8548e+00 +3.1346e+00 -1.1423e+00 -1.0098e+00 -2.8699e+00 +3.2560e-01 +2.3515e+00 +3.3630e+00 +1.9064e+00 +1.4504e+00 -2.0718e-01 -1.3348e+00 -2.8412e+00 +2.4369e+00
2659 +1.527428668e+00 +1.527428668e+00 -6.071257133e+01 -6.071257133e+01 +1.2504e+00 +1.2895e+00 -3.5084e+00 -2.4349e+00 -8.0062e-01 +2.6386e+00 -2.9704e+00 +3.0542e+00 -1.2289e+00 -1.0533e+00 -2.8904e+00 +2.1524e-01 +2.3736e+00 +3.3122e+00 +1.8409e+00 +1.3667e+00 -3.0992e-01 -1.4025e+00 -2.7400e+00 +2.5177e+00
2842 +9.825436845e-01 +9.825436845e-01 -6.125745632e+01 -6.125745632e+01 +1.2523e+00 +1.3955e+00 -3.5793e+00 -2.5120e+00 -6.2992e-01 +2.6431e+00 -3.1116e+00 +3.0305e+00 -1.2295e+00 -1.0296e+00 -2.8612e+00 +9.5663e-02 +2.3982e+00 +3.2195e+00 +1.7951e+00 +1.2795e+00 -3.4875e-01 -1.4079e+00 -2.7927e+00 +2.5661e+00
3073 +4.572849319e-01 +4.572849319e-01 -6.178271507e+01 -6.178271507e+01 +1.1800e+00 +1.4668e+00 -3.6660e+00 -2.6300e+00 -5.5356e-01 +2.6789e+00 -3.3279e+00 +2.9262e+00 -1.2424e+00 -9.3702e-01 -2.9096e+00 -5.6196e-02 +2.4495e+00 +3.1875e+00 +1.8047e+00 +1.2368e+00 -5.6452e-01 -1.4618e+00 -2.7963e+00 +2.6559e+00
3315 +3.776996206e-01 +3.776996206e-01 -6.186230038e+01 -6.186230038e+01 +1.1715e+00 +1.4912e+00 -3.7098e+00 -2.6445e+00 -5.5628e-01 +2.6686e+00 -3.3781e+00 +2.9041e+00 -1.2234e+00 -9.9970e-01 -2.8986e+00 -1.8828e-02 +2.4321e+00 +3.1582e+00 +1.7684e+00 +1.1868e+00 -5.7521e-01 -1.4857e+00 -2.8022e+00 +2.6469e+00
3552 +2.498847952e-01 +2.498847952e-01 -6.199011520e+01 -6.199011520e+01 +1.1595e+00 +1.4653e+00 -3.6734e+00 -2.6338e+00 -5.8892e-01 +2.6924e+00 -3.3684e+00 +2.8643e+00 -1.1324e+00 -1.0310e+00 -2.9195e+00 -3.8683e-02 +2.4317e+00 +3.1314e+00 +1.7906e+00 +1.1324e+00 -5.8766e-01 -1.4676e+00 -2.8408e+00 +2.7159e+00
3702 +1.537280242e-01 +1.537280242e-01 -6.208627198e+01 -6.208627198e+01 +1.2376e+00 +1.5380e+00 -3.7150e+00 -2.5749e+00 -5.3763e-01 +2.6888e+00 -3.3557e+00 +2.8362e+00 -1.0993e+00 -1.0627e+00 -2.9151e+00 -3.2359e-02 +2.4017e+00 +3.0911e+00 +1.7905e+00 +1.0802e+00 -6.0010e-01 -1.4280e+00 -2.8890e+00 +2.7608e+00
3988 +9.714283176e-02 +9.714283176e-02 -6.214285717e+01 -6.214285717e+01 +1.2063e+00 +1.5428e+00 -3.7008e+00 -2.5844e+00 -5.5882e-01 +2.6598e+00 -3.3796e+00 +2.8183e+00 -1.1232e+00 -1.0903e+00 -2.9385e+00 -1.7834e-02 +2.3882e+00 +3.0931e+00 +1.7792e+00 +1.0917e+00 -5.8811e-01 -1.4058e+00 -2.8856e+00 +2.7627e+00
4091 +5.196693801e-02 +5.196693801e-02 -6.218803306e+01 -6.218803306e+01 +1.2131e+00 +1.5320e+00 -3.6904e+00 -2.6218e+00 -5.4051e-01 +2.6303e+00 -3.4048e+00 +2.7907e+00 -1.1125e+00 -1.1021e+00 -2.9562e+00 -2.9174e-02 +2.3678e+00 +3.0892e+00 +1.7766e+00 +1.0669e+00 -6.0460e-01 -1.3970e+00 -2.8889e+00 +2.7972e+00
4306 +3.930598327e-02 +3.930598327e-02 -6.220069402e+01 -6.220069402e+01 +1.2027e+00 +1.5417e+00 -3.7083e+00 -2.6225e+00 -5.6215e-01 +2.6261e+00 -3.3993e+00 +2.7978e+00 -1.1190e+00 -1.1074e+00 -2.9619e+00 -6.5720e-03 +2.3684e+00 +3.0756e+00 +1.7632e+00 +1.0414e+00 -6.1349e-01 -1.3871e+00 -2.8897e+00 +2.7911e+00
4441 +2.449815751e-02 +2.449815751e-02 -6.221550184e+01 -6.221550184e+01 +1.2018e+00 +1.5420e+00 -3.6999e+00 -2.6203e+00 -5.6168e-01 +2.6296e+00 -3.4096e+00 +2.7913e+00 -1.1194e+00 -1.1240e+00 -2.9609e+00 -1.1324e-02 +2.3601e+00 +3.0793e+00 +1.7638e+00 +1.0369e+00 -6.1992e-01 -1.3782e+00 -2.8970e+00 +2.8075e+00
4602 +1.367597806e-02 +1.367597806e-02 -6.222632402e+01 -6.222632402e+01 +1.1961e+00 +1.5409e+00 -3.7112e+00 -2.6227e+00 -5.6153e-01 +2.6255e+00 -3.4223e+00 +2.7791e+00 -1.1206e+00 -1.1357e+00 -2.9730e+00 -7.9811e-03 +2.3572e+00 +3.0671e+00 +1.7513e+00 +1.0198e+00 -6.3308e-01 -1.3771e+00 -2.9056e+00 +2.8207e+00
4767 +9.977280591e-03 +9.977280591e-03 -6.223002272e+01 -6.223002272e+01 +1.1931e+00 +1.5399e+00 -3.7057e+00 -2.6282e+00 -5.6548e-01 +2.6205e+00 -3.4190e+00 +2.7808e+00 -1.1162e+00 -1.1475e+00 -2.9677e+00 -7.3236e-03 +2.3492e+00 +3.0687e+00 +1.7520e+00 +1.0137e+00 -6.3274e-01 -1.3702e+00 -2.9081e+00 +2.8208e+00
% function evaluation | noise-free fitness - Fopt (3.960000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.848626997e+05 +5.848626997e+05 +5.849022997e+05 +5.849022997e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
44 +3.757683370e+05 +3.757683370e+05 +3.758079370e+05 +3.758079370e+05 +1.7972e+00 +1.1311e+00 -2.5922e-01 +7.1857e-01 +7.7072e-02 +6.7983e-01 +1.3067e-01 +1.8546e-01 +9.0191e-01 +4.8916e-01 -8.8088e-01 +1.4638e-01 +6.0162e-01 +7.2681e-01 +1.2012e+00 +5.5015e-01 +6.1349e-01 +6.6519e-01 +2.9882e-02 +9.9074e-01
78 +2.466560042e+05 +2.466560042e+05 +2.466956042e+05 +2.466956042e+05 +2.4013e+00 +1.0123e+00 -1.0794e+00 +8.6396e-01 -1.3186e+00 +4.6480e-01 +5.9982e-01 +8.5314e-01 +1.0096e+00 +9.3149e-01 -9.3105e-01 +2.6822e-01 +5.6661e-01 +6.6149e-01 +1.0870e+00 +5.8842e-01 +6.0417e-01 -4.9039e-01 -3.2925e-01 +7.4269e-01
98 +1.353100303e+05 +1.353100303e+05 +1.353496303e+05 +1.353496303e+05 +2.0876e+00 +1.2812e+00 -2.2943e+00 +5.8288e-01 -5.2103e-01 +8.7389e-01 +7.4518e-01 +1.3527e+00 +1.2997e+00 +1.2803e-02 -1.4275e+00 -5.3500e-01 +1.5389e-01 +6.3818e-01 +1.4729e+00 +4.1308e-01 +8.3583e-01 -2.1302e-01 -1.4619e+00 +7.4284e-01
125 +6.382280293e+04 +6.382280293e+04 +6.386240293e+04 +6.386240293e+04 +2.6745e+00 +6.4228e-01 -2.0084e+00 +5.0038e-01 -1.6842e+00 +1.0019e+00 -1.0456e-01 +4.9407e-01 +9.8246e-02 +1.1292e+00 -1.4625e+00 -2.0372e+00 +1.1350e+00 +1.3665e+00 +1.5937e+00 -1.0906e-01 +1.5078e+00 -1.6259e+00 -1.5406e+00 +3.2772e-02
134 +3.581747419e+04 +3.581747419e+04 +3.585707419e+04 +3.585707419e+04 +3.2081e+00 +6.8527e-01 -3.5746e+00 -4.8211e-02 -1.0148e+00 +1.4777e+00 +8.4235e-01 +1.3704e+00 -7.9118e-02 +6.3036e-01 -2.2380e+00 -2.0909e+00 -6.4362e-01 +3.4930e-01 +2.2736e+00 -2.1774e-01 +9.8672e-01 -1.9000e+00 -1.9152e+00 +4.5974e-02
155 +1.906153235e+04 +1.906153235e+04 +1.910113235e+04 +1.910113235e+04 +3.8441e+00 +9.9995e-01 -2.4184e+00 +8.6914e-01 -1.6238e+00 +2.3421e+00 +2.1550e+00 +1.9806e+00 +4.7376e-01 +8.8387e-01 -1.5447e+00 -2.7455e+00 -5.1124e-01 -3.0388e-01 +1.4006e+00 +8.3302e-01 +1.3453e+00 -2.4482e+00 -2.8117e+00 -3.4295e-01
168 +3.383854990e+03 +3.383854990e+03 +3.423454990e+03 +3.423454990e+03 +3.5370e+00 +1.3654e+00 -4.1400e+00 -3.9022e-01 -4.9324e-01 +2.4687e+00 +1.9133e+00 +2.0123e+00 +6.1532e-01 +3.6522e-01 -1.5559e+00 -2.4826e+00 +1.8650e-01 +2.5768e-01 +2.3647e+00 -1.4165e+00 +7.2394e-01 -2.7561e+00 -3.6004e+00 +3.1126e-02
